  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1000000E-02  0.2346052E-04  0.1536660E-04  0.2019216E-05  0.4752302E-05  0.6452680E-06  0.2722863E-04  0.8611493E-05  0.7572062E-05
  0.2000000E-02  0.4695744E-04  0.3085030E-04  0.4082314E-05  0.9600669E-05  0.1300280E-05  0.5457385E-04  0.1729689E-04  0.1523155E-04
  0.3000000E-02  0.7054443E-04  0.4657174E-04  0.6233507E-05  0.1464327E-04  0.1974847E-05  0.8214938E-04  0.2613289E-04  0.2306746E-04
  0.4000000E-02  0.9423524E-04  0.6264487E-04  0.8517271E-05  0.1997556E-04  0.2678534E-05  0.1100667E-03  0.3519024E-04  0.3116617E-04
  0.5000000E-02  0.1180870E-03  0.7919478E-04  0.1097612E-04  0.2569420E-04  0.3421344E-05  0.1384556E-03  0.4454665E-04  0.3961737E-04
  0.6000000E-02  0.1421434E-03  0.9634046E-04  0.1365793E-04  0.3189787E-04  0.4213184E-05  0.1674148E-03  0.5427947E-04  0.4851208E-04
  0.7000000E-02  0.1664239E-03  0.1141786E-03  0.1660054E-04  0.3868403E-04  0.5063236E-05  0.1969928E-03  0.6445176E-04  0.5792586E-04
  0.8000000E-02  0.1909744E-03  0.1328571E-03  0.1985333E-04  0.4613546E-04  0.5981756E-05  0.2274886E-03  0.7514703E-04  0.6795734E-04
  0.9000000E-02  0.2158494E-03  0.1524906E-03  0.2346211E-04  0.5437864E-04  0.6978478E-05  0.2588582E-03  0.8644730E-04  0.7870091E-04
  0.1000000E-01  0.2411041E-03  0.1731476E-03  0.2746228E-04  0.6347600E-04  0.8063626E-05  0.2913024E-03  0.9840592E-04  0.9021990E-04
  0.1100000E-01  0.2672041E-03  0.1951274E-03  0.3195713E-04  0.7361587E-04  0.9262379E-05  0.3253157E-03  0.1112373E-03  0.1027078E-03
  0.1200000E-01  0.2952046E-03  0.2187580E-03  0.3708163E-04  0.8504643E-04  0.1061652E-04  0.3619590E-03  0.1252617E-03  0.1164132E-03
  0.1300000E-01  0.3260707E-03  0.2443655E-03  0.4297680E-04  0.9800163E-04  0.1216874E-04  0.4024576E-03  0.1407856E-03  0.1315759E-03
  0.1400000E-01  0.3607486E-03  0.2723184E-03  0.4981418E-04  0.1127608E-03  0.1396462E-04  0.4476302E-03  0.1581491E-03  0.1484784E-03
  0.1500000E-01  0.4000684E-03  0.3031054E-03  0.5784901E-04  0.1297580E-03  0.1607970E-04  0.4991085E-03  0.1777806E-03  0.1675387E-03
  0.1600000E-01  0.4446587E-03  0.3372937E-03  0.6740831E-04  0.1495415E-03  0.1859668E-04  0.5582827E-03  0.2001620E-03  0.1892564E-03
  0.1700000E-01  0.4952244E-03  0.3752936E-03  0.7883359E-04  0.1726297E-03  0.2159968E-04  0.6260164E-03  0.2257487E-03  0.2140877E-03
  0.1800000E-01  0.5529635E-03  0.4174890E-03  0.9254410E-04  0.1994928E-03  0.2516733E-04  0.7015679E-03  0.2550493E-03  0.2424891E-03
  0.1900000E-01  0.6190641E-03  0.4642497E-03  0.1089929E-03  0.2306790E-03  0.2939962E-04  0.7841373E-03  0.2886209E-03  0.2749739E-03
  0.2000000E-01  0.6951889E-03  0.5162220E-03  0.1288197E-03  0.2670985E-03  0.3443133E-04  0.8740598E-03  0.3272771E-03  0.3122886E-03
  0.2100000E-01  0.7832726E-03  0.5743262E-03  0.1528208E-03  0.3098183E-03  0.4047100E-04  0.9730755E-03  0.3720666E-03  0.3554327E-03
